Data Element ID,Data Element,Lookup Table,Code,Description,Terjemahan
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,297003,Oesophageal Haemorrhage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2257001,Oesophageal Neoplasm Benign,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,309006,Oesophageal Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1218001,Oesophageal Perforation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1149003,Oesophageal Reflux Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1028001,Oesophageal Stricture,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,311001,Oesophageal Ulceration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,312001,Oesophageal Ulceration Haemorrhagic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1036001,Oesophageal Varices,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,309001,Oesophagitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,309005,Oesophagitis Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,309004,Oesophagitis Chemical,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,310001,Oesophagospasm,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1615005,Off Label Use,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2095001,Oligodipsia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1298005,Oligohidrosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1432001,Oligohydramnios,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,657007,Oligomenorrhoea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,769003,Oligospermia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,612001,Oliguria,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,191004,Oneirism,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1635001,Onychia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1637001,Onycholysis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1638001,Onychomycosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1817029,Oophorectomy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1826001,Operation Site Inflammation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1429003,Ophthalmoplegia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,200005,Opiate Withdrawal Symptoms,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,134001,Opisthotonos,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2286002,Opoid Urine Test False Positive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,172004,Oppression,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,135001,Optic Atrophy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,135003,Optic Disc Pallor Excessive,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,249003,Optic Discs Blurred,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1978001,Optic Ischaemic Neuropathy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,689009,Optic Nerve Anomaly Congenital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,136002,Optic Nerve Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,135004,Optic Nerve Injury,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,136001,Optic Neuritis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,136003,Optic Neuritis Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,249004,Optic Papillitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1351006,Oral Discomfort,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,218004,Oral Dryness,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,313001,Oral Haemorrhage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,817003,Oral Malformation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,281004,Oral Mucosa Blistering,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,281003,Oral Mucosal Eruption,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1362001,Oral Neoplasm Benign,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1540001,Oral Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,327005,Oral Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,328005,Oral Ulceration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1133001,Orchitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1984001,Orgasm Abnormal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,102013,Orofacial Dyskinesia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2107002,Oropharyngeal Carcinoma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2108001,Oropharyngitis Fungal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,514011,Orthopnoea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1602001,Osmolar Gap Abnormal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1882001,Osteitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1882003,Osteitis Deformans,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1882004,Osteitis Jaw,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1418001,Osteitis Tuberculous,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,64006,Osteoarthritis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,64010,Osteoarthritis Localised,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1686001,Osteoarthritis Spinal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1751001,Osteochondrosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1412001,Osteoma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,801001,Osteomalacia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1184001,Osteomyelitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1184004,Osteomyelitis Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1184002,Osteomyelitis Hip,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1184003,Osteomyelitis Jaw,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2222002,Osteonecrosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1347003,Osteoneurlagia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1204002,Osteopetrosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,76001,Osteoporosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1160001,Osteosclerosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,59001,Otitis Externa,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,750001,Otitis Media,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2203001,Otitis Media Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1299001,Otosalpingitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,889001,Otosclerosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,263001,Ototoxicity,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1386002,Ovarian Anomaly Congenital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1681009,Ovarian Cancer Recurrent,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1614001,Ovarian Carcinoma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,796001,Ovarian Cyst,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1614003,Ovarian Cyst Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,659001,Ovarian Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,659005,Ovarian Fibrosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1701001,Ovarian Hyperstimulation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,659004,Ovarian Prolapse,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,659003,Ovarian Torsion,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,796003,Ovarian Tumour Benign,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1763003,Overactive Ileostomy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,874003,Overdose Effect,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2289001,Ovulation Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1860003,Ovulation Painful,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,537005,Oxygen Saturation Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2139004,Pacemaker Complication,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2168001,Pachydermoperiostosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,955012,Pachymeningitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1764001,Packed Cell Volume Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1882002,Paget's Disease,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,730001,Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2101001,Pain Axillary,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,730005,Pain Burning,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,730008,Pain Groin,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,730006,Pain in Face,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1439005,Pain in Limb,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1851001,Pain Inflammation Activated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1439004,Pain Legs,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1347005,Pain Neck/Shoulder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,268008,Pain Right Upper Quadrant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1818001,Pain Trauma Activated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,238016,Painful Red Eyes,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,261003,Painful Sensitiveness to Sound,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1540005,Palate Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,220001,Pallor,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1765001,Palmar‐Plantar Erythrodysaesthesia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2066002,Palmoplantar Keratoderma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,221001,Palpitation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,221006,Palpitations Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,78005,Panarteritis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,83003,Panarteritis Nodosa,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1290003,Pancreas Carcinoma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1388001,Pancreas Cyst,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1633001,Pancreas Enzymes Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1632001,Pancreas Enzymes Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1290001,Pancreas Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1290005,Pancreatic Carcinoma Stage IV,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1994001,Pancreatic Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1994003,Pancreatic Duct Calcification,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1994002,Pancreatic Enlargement,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1290004,Pancreatic Islet Cell Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2163001,Pancreatic Neoplasm,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1808001,Pancreatic Secretion Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314001,Pancreatitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314004,Pancreatitis Acute,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314007,Pancreatitis Acute or Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314009,Pancreatitis Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314003,Pancreatitis Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314006,Pancreatitis Haemorrhagic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314008,Pancreatitis Necrotising,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,314005,Pancreatitis Relapsing,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,566001,Pancytopenia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,566004,Pancytopenia Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1151001,Panhypopituitarism Foetal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,163007,Panic Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,163010,Panic Reaction Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,566003,Panmyelophthisis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,562004,Panmyelosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1416001,Panniculitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1416004,Panniculitis Lobar,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1416005,Panniculitis Mesenteric,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,622005,Papillary Necrosis Renal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,249001,Papilloedema,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1486001,Papilloma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1486002,Papilloma Respiratory,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,30006,Papular Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,30007,Papulosquamous Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,30008,Papulovesicular Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2084002,Paradoxical Drug Reaction,
